MERGE_ID,ZIPCODE,TOTAL_POP
1562,05873,22939
1529,05874,41616
1670,05875,17236
877,05901,21741
877,05902,21741
877,05903,21741
1632,05904,42362
877,05905,21741
1632,05906,42362
1632,05907,42362
1678,06001,21198
1679,06002,20486
1680,06010,99334
1680,06013,99334
1722,06016,55816
232,06018,100765
1684,06019,10292
232,06021,100765
1684,06022,10292
1844,06023,67610
232,06024,100765
1731,06026,48993
172,06027,13375
1691,06029,15547
232,06031,100765
1693,06032,17675
1694,06033,34413
1731,06035,48993
1696,06037,18565
232,06039,100765
1698,06040,125624
1699,06042,22942
1698,06043,125624
1701,06051,30519
1703,06052,42721
1703,06053,42721
1680,06057,99334
1919,06058,41122
1731,06060,48993
1680,06061,99334
1708,06062,17715
1680,06063,99334
1680,06065,99334
1711,06066,29219
1712,06067,19709
232,06068,100765
232,06069,100765
1715,06070,15104
1716,06071,11645
1694,06073,34413
1718,06074,25705
1719,06076,21806
1720,06078,12413
1731,06081,48993
1722,06082,55816
1723,06084,15067
1680,06085,99334
1722,06088,55816
1678,06089,21198
1680,06090,99334
1680,06091,99334
1680,06092,99334
1731,06093,48993
1731,06095,48993
1732,06096,12498
1733,06098,12426
1736,06103,41312
1735,06105,19392
1736,06106,41312
1737,06107,18786
1738,06108,24307
1739,06109,26668
1740,06110,12650
1741,06111,30562
1742,06112,22879
1743,06114,27449
1744,06117,17267
1745,06118,26956
1746,06119,15474
1747,06120,12887
1748,06226,20114
1823,06231,20940
1698,06232,125624
1755,06234,30987
1775,06235,11532
1698,06237,125624
1754,06238,12428
1755,06239,30987
740,06241,32811
1719,06242,21806
740,06243,32811
1755,06247,30987
1698,06248,125624
1698,06249,125624
1775,06250,11532
1698,06254,125624
328,06255,67615
1755,06256,30987
740,06259,32811
1767,06260,9510
328,06262,67615
740,06263,32811
1755,06264,30987
1698,06266,125624
1772,06268,11481
1773,06269,9844
328,06277,67615
1775,06278,11532
1719,06279,21806
1698,06280,125624
328,06281,67615
328,06282,67615
1780,06320,27617
1698,06330,125624
1698,06331,125624
1755,06332,30987
1811,06333,22500
1698,06334,125624
1789,06335,46273
1698,06336,125624
1789,06339,46273
1789,06340,46273
1698,06350,125624
1791,06351,16301
1809,06353,12109
1755,06354,30987
1794,06355,12985
1795,06357,12552
677,06359,102739
1797,06360,40403
677,06365,102739
1698,06370,125624
1800,06371,10009
677,06373,102739
1698,06374,125624
1698,06375,125624
1800,06376,10009
677,06377,102739
677,06378,102739
677,06379,102739
1797,06380,40403
1809,06382,12109
677,06384,102739
1811,06385,22500
1698,06387,125624
1698,06389,125624
1814,06390,236
1815,06401,19237
1908,06403,69498
1817,06405,27860
1836,06409,15306
1819,06410,29531
1836,06412,15306
1821,06413,13235
1831,06414,13022
1823,06415,20940
1824,06416,14005
1836,06417,15306
1826,06418,12914
1837,06419,31757
1698,06420,125624
1844,06422,67610
1698,06423,125624
1831,06424,13022
1836,06426,15306
1833,06437,22375
1698,06438,125624
1698,06441,125624
1836,06442,15306
1837,06443,31757
1819,06444,29531
1698,06447,125624
1840,06450,36493
1841,06451,24419
1844,06455,67610
1698,06456,125624
1844,06457,67610
1845,06460,38207
1846,06461,14552
1857,06467,10588
1848,06468,19479
1698,06469,125624
1850,06470,16003
1870,06471,46698
1844,06472,67610
1853,06473,24388
1854,06475,10242
1855,06477,13956
1856,06478,12683
1857,06479,10588
1858,06480,9508
1844,06481,67610
1860,06482,11557
1861,06483,16540
1862,06484,39559
1863,06488,19904
1864,06489,32067
1865,06492,45241
1837,06498,31757
1868,06510,56337
1868,06511,56337
1869,06512,29861
1870,06513,46698
1871,06514,26265
1872,06515,17141
1873,06516,55564
1874,06517,14853
1875,06518,19848
1876,06519,16428
1908,06524,69498
1908,06525,69498
1879,06604,38156
1880,06605,23397
1881,06606,46236
1879,06607,38156
1883,06608,13671
1884,06610,22735
1885,06611,43544
1885,06612,43544
1887,06614,32929
1888,06615,18453
1893,06702,49371
1890,06704,27515
1891,06705,27122
1892,06706,14324
1893,06708,49371
1894,06710,10715
1908,06712,69498
1896,06716,16680
1910,06750,12310
1923,06751,18075
1909,06752,34190
232,06754,100765
1909,06755,34190
1919,06756,41122
232,06757,100765
1923,06758,18075
1910,06759,12310
1908,06762,69498
1910,06763,12310
1908,06770,69498
1909,06776,34190
1910,06777,12310
1910,06778,12310
1893,06779,49371
1890,06782,27515
1909,06783,34190
232,06784,100765
232,06785,100765
1917,06786,9867
1893,06787,49371
1919,06790,41122
1680,06791,99334
1909,06793,34190
1909,06794,34190
1923,06795,18075
232,06796,100765
1925,06798,9984
1926,06801,18581
1927,06804,16466
1953,06807,110847
1929,06810,58592
1930,06811,31400
1931,06812,13881
1932,06820,20732
1933,06824,38206
1934,06825,21123
1935,06830,24027
1936,06831,14792
1937,06840,19738
1938,06850,18081
1939,06851,26703
1941,06853,40638
1941,06854,40638
1941,06855,40638
1938,06856,18081
1953,06870,110847
1945,06877,24677
1953,06878,110847
1947,06880,26647
1948,06883,10179
1933,06890,38206
1929,06896,58592
1951,06897,18071
1953,06901,110847
1953,06902,110847
1954,06903,14499
1955,06905,19649
1953,06906,110847
1953,06907,110847
1958,07001,16305
1959,07002,63031
1960,07003,54930
2097,07004,77407
1962,07005,15269
1963,07006,24812
1964,07008,26567
1965,07009,12411
1966,07010,23594
1967,07011,39710
1968,07012,11703
1969,07013,27051
2002,07014,83913
1971,07016,22625
1972,07017,35945
1973,07018,28322
1974,07020,11513
2000,07021,54092
1976,07022,13835
2021,07023,30798
1978,07024,40662
1979,07026,30555
2032,07027,41294
1960,07028,54930
1982,07029,16026
1983,07030,50005
1984,07031,15392
1985,07032,40684
2028,07033,64573
2001,07034,42859
1988,07035,10607
1989,07036,41970
1990,07039,29358
1991,07040,30744
1991,07041,30744
1993,07042,25599
1994,07043,12138
1995,07044,13584
1996,07045,10127
2001,07046,42859
1998,07047,79611
1999,07050,30074
2000,07052,54092
2001,07054,42859
2002,07055,83913
2003,07057,11335
2097,07058,77407
2005,07059,15311
2006,07060,51155
2007,07062,12949
2008,07063,13538
1964,07064,26567
2010,07065,27346
2011,07066,14756
2012,07067,18036
2000,07068,54092
2006,07069,51155
2015,07070,18061
2016,07071,20554
1998,07072,79611
2002,07073,83913
1998,07074,79611
1998,07075,79611
2021,07076,30798
2533,07077,58728
2023,07078,13250
2024,07079,16316
2025,07080,23377
2026,07081,15808
2097,07082,77407
2028,07083,64573
2029,07086,12554
2030,07087,66515
2028,07088,64573
2032,07090,41294
2032,07092,41294
2034,07093,60884
2035,07094,16264
2036,07095,19844
2037,07102,12579
2038,07103,32698
2039,07104,50478
2040,07105,46983
2041,07106,31298
2042,07107,37650
2043,07108,24386
2044,07109,35897
2045,07110,28351
2046,07111,53942
2047,07112,26417
2048,07114,14748
2049,07201,26263
2050,07202,40849
2051,07203,21085
2052,07204,13297
2053,07205,21398
2054,07206,26636
2055,07208,31219
2056,07302,36874
2057,07304,41233
2058,07305,92963
2059,07306,52669
2060,07307,43812
2061,07310,12838
2056,07311,36874
2077,07401,36559
2065,07403,42454
2065,07405,42454
2066,07407,19403
2067,07410,32457
2227,07416,109588
2069,07417,10580
2773,07418,41070
2227,07419,109588
2065,07420,42454
2773,07421,41070
2773,07422,41070
2087,07423,36191
2076,07424,26222
2077,07430,36559
2087,07432,36191
2065,07435,42454
2080,07436,12754
2081,07438,11559
2227,07439,109588
2097,07440,77407
2084,07442,11097
2085,07444,11046
2086,07446,14484
2087,07450,36191
2088,07452,11601
2089,07456,12211
2065,07457,42454
2091,07458,11360
2227,07460,109588
2093,07461,19563
2227,07462,109588
2095,07463,9615
2065,07465,42454
2097,07470,77407
2098,07480,16122
2099,07481,16716
2100,07501,35799
2101,07502,15406
2102,07503,18723
2103,07504,12882
2100,07505,35799
2105,07506,18791
2106,07508,22600
2107,07512,10804
2108,07513,11508
2109,07514,18289
2110,07522,20883
2111,07524,12709
2112,07601,51197
2112,07603,51197
2114,07604,11842
2146,07605,48726
1998,07606,79611
2117,07607,9555
1998,07608,79611
2147,07620,24795
2120,07621,43561
2147,07624,24795
2120,07626,43561
2120,07627,43561
2124,07628,17433
2139,07630,66698
2126,07631,27119
1978,07632,40662
2139,07640,66698
2120,07641,43561
2130,07642,10207
2131,07643,10626
2132,07644,24136
2763,07645,81279
2134,07646,16341
2148,07647,49056
2139,07648,66698
2139,07649,66698
2138,07650,19601
2139,07652,66698
2763,07656,81279
2141,07657,11032
2142,07660,12729
2143,07661,11340
2139,07662,66698
2145,07663,13659
2146,07666,48726
2147,07670,24795
2148,07675,49056
2139,07676,66698
2763,07677,81279
2151,07701,90520
2151,07702,90520
2151,07703,90520
2151,07704,90520
2156,07711,51416
2156,07712,51416
2151,07716,90520
2184,07717,43753
2181,07718,39260
2160,07719,33469
2184,07720,43753
2180,07721,33744
2163,07722,10209
2156,07723,51416
2165,07724,21710
2166,07726,42508
2168,07727,80120
2168,07728,80120
2169,07730,17396
2170,07731,38304
2151,07732,90520
2172,07733,16849
2173,07734,13269
2174,07735,19569
2151,07737,90520
2151,07738,90520
2151,07739,90520
2178,07740,31038
2179,07746,18666
2180,07747,33744
2181,07748,39260
2151,07750,90520
2183,07751,19736
2184,07753,43753
2156,07755,51416
2156,07756,51416
2151,07757,90520
2181,07758,39260
2151,07760,90520
2160,07762,33469
2151,07764,90520
2192,07801,37560
2192,07803,37560
2208,07820,29914
2227,07821,109588
2221,07822,45493
2535,07823,56519
2198,07825,9555
2221,07826,45493
2221,07827,45493
2201,07828,14150
2218,07830,19828
2535,07832,56519
2535,07833,56519
2205,07834,17722
2206,07836,12568
2227,07838,109588
2208,07840,29914
2224,07842,22228
2210,07843,18677
2227,07846,109588
2192,07847,37560
2227,07848,109588
2227,07849,109588
2210,07850,18677
2221,07851,45493
2192,07852,37560
2218,07853,19828
2227,07856,109588
2192,07857,37560
2221,07860,45493
2227,07863,109588
2227,07865,109588
2224,07866,22228
2225,07869,33850
2208,07870,29914
2227,07871,109588
2227,07874,109588
2229,07876,10619
2254,07878,20498
2227,07880,109588
2221,07881,45493
2233,07882,18645
2234,07885,10078
2235,07901,22806
2236,07920,32426
2498,07921,60899
2238,07922,12246
2255,07924,71056
2255,07926,71056
2255,07927,71056
2242,07928,22395
2225,07930,33850
2255,07931,71056
2245,07932,9868
2242,07933,22395
2255,07934,71056
2255,07935,71056
2249,07936,11157
2236,07939,32426
2251,07940,17278
2252,07945,9539
2236,07946,32426
2254,07950,20498
2255,07960,71056
2255,07961,71056
2255,07970,71056
2258,07974,11768
2255,07976,71056
2255,07977,71056
2255,07979,71056
2236,07980,32426
2255,07981,71056
2387,08001,76287
2265,08002,22274
2266,08003,33538
2267,08004,12350
2268,08005,29491
2488,08006,9567
2290,08007,34689
2488,08008,9567
2272,08009,12854
2273,08010,11539
2313,08011,55225
2275,08012,74006
2336,08014,21013
2277,08015,21074
2278,08016,42344
2339,08019,25589
2332,08020,79730
2281,08021,52464
2313,08022,55225
2322,08023,13527
2281,08026,52464
2332,08027,79730
2286,08028,20078
2275,08029,74006
2288,08030,13410
2289,08031,11584
2290,08033,34689
2291,08034,18151
2290,08035,34689
2308,08036,47781
2294,08037,28867
2387,08038,76287
2336,08039,21013
2313,08041,55225
2313,08042,55225
2299,08043,29131
2266,08045,33538
2301,08046,31587
2302,08048,12495
2275,08049,74006
2304,08050,27958
2305,08051,10758
2306,08052,19172
2307,08053,45538
2308,08054,47781
2309,08055,27179
2332,08056,79730
2311,08057,21090
2290,08059,34689
2313,08060,55225
2332,08061,79730
2315,08062,15814
5991,08063,19452
2277,08064,21074
5974,08065,48045
2332,08066,79730
2336,08067,21013
2313,08068,55225
2322,08069,13527
2323,08070,13059
2324,08071,9551
2331,08072,11212
2313,08073,55225
2315,08074,15814
2328,08075,28894
2329,08077,18307
2275,08078,74006
2331,08079,11212
2332,08080,79730
2333,08081,50589
2275,08083,74006
2275,08084,74006
2336,08085,21013
2332,08086,79730
2338,08087,24677
2339,08088,25589
2294,08089,28867
2332,08090,79730
2281,08091,52464
2304,08092,27958
2344,08093,9741
2345,08094,47815
2294,08095,28867
2347,08096,36116
2332,08097,79730
2387,08098,76287
2353,08102,36642
2351,08103,15190
2352,08104,23851
2353,08105,36642
2354,08106,9874
2355,08107,13675
2356,08108,18045
2357,08109,22407
2358,08110,19008
2359,08201,10007
2364,08202,21900
2420,08203,49008
2362,08204,22067
2363,08205,32100
2364,08210,21900
2362,08212,22067
2366,08215,13442
2294,08217,28867
2375,08221,91431
2375,08223,91431
2338,08224,24677
2375,08225,91431
2372,08226,11701
2375,08230,91431
2374,08232,19292
2375,08234,91431
2363,08240,32100
2363,08241,32100
2362,08242,22067
2364,08243,21900
2380,08244,10849
2364,08246,21900
2364,08247,21900
2364,08248,21900
2384,08251,10364
2385,08260,13661
2375,08270,91431
2387,08302,76287
2418,08310,51672
2387,08311,76287
2345,08312,47815
2375,08314,91431
2406,08316,38787
2406,08317,38787
2394,08318,14049
2375,08319,91431
2387,08320,76287
2387,08321,76287
2398,08322,10524
2387,08323,76287
2375,08324,91431
2418,08326,51672
2375,08327,91431
2394,08328,14049
2375,08329,91431
2405,08330,28167
2406,08332,38787
2418,08340,51672
2418,08341,51672
2387,08343,76287
2387,08344,76287
2387,08345,76287
2418,08346,51672
2406,08348,38787
2387,08349,76287
2418,08350,51672
2387,08352,76287
2387,08353,76287
2418,08360,51672
2419,08361,17352
2420,08401,49008
2375,08402,91431
2375,08403,91431
2423,08406,10650
2468,08501,21686
2425,08502,11317
2426,08505,17736
2168,08510,80120
2438,08511,15487
2429,08512,10105
2168,08514,80120
2313,08515,55225
2278,08518,42344
2433,08520,28095
2442,08525,136443
2435,08527,57144
2442,08528,136443
2442,08530,136443
2438,08533,15487
2439,08534,12929
2168,08535,80120
2441,08536,20073
2442,08540,136443
2442,08542,136443
2444,08550,19445
2442,08551,136443
2442,08553,136443
2278,08554,42344
2168,08555,80120
2442,08558,136443
2442,08559,136443
2442,08560,136443
2433,08561,28095
2313,08562,55225
5926,08608,52317
2455,08609,13546
2456,08610,30468
2457,08611,28038
2458,08618,38229
2459,08619,22723
2460,08620,14693
2442,08628,136443
2462,08629,12331
2463,08638,22832
2438,08640,15487
2313,08641,55225
2466,08648,32263
2467,08690,18567
2468,08691,21686
2469,08701,92843
2168,08720,80120
2471,08721,20512
2472,08722,11045
2473,08723,40009
2474,08724,47126
2474,08730,47126
2476,08731,20009
2489,08732,69660
2435,08733,57144
2491,08734,40868
2473,08735,40009
2481,08736,12578
2473,08738,40009
2489,08740,69660
2489,08741,69660
2485,08742,24405
2160,08750,33469
2473,08751,40009
2488,08752,9567
2489,08753,69660
2490,08755,25302
2491,08757,40868
2268,08758,29491
2493,08759,33263
2507,08801,60475
2233,08802,18645
2535,08804,56519
2497,08805,12254
2498,08807,60899
2233,08808,18645
2507,08809,60475
2516,08810,64456
2502,08812,14296
2503,08816,46298
2504,08817,44621
2505,08820,39590
2523,08821,38721
2507,08822,60475
2442,08823,136443
2509,08824,12115
2442,08825,136443
2227,08826,109588
2227,08827,109588
2516,08828,64456
2227,08829,109588
2515,08830,18459
2516,08831,64456
2533,08832,58728
2507,08833,60475
2519,08835,10344
2498,08836,60899
2521,08837,15847
2522,08840,16558
2523,08844,38721
2524,08846,13635
2442,08848,136443
2549,08850,63504
2527,08852,17220
2507,08853,60475
2529,08854,55961
2530,08857,39898
2255,08858,71056
2532,08859,21526
2533,08861,58728
2534,08863,12320
2535,08865,56519
2442,08867,136443
2498,08869,60899
2538,08872,18811
2539,08873,49921
2540,08876,22179
2541,08879,23537
2498,08880,60899
2543,08882,16008
2516,08884,64456
2535,08886,56519
2507,08887,60475
2547,08889,10063
2498,08890,60899
2549,08901,63504
2550,08902,41153
2551,08904,13982
2552,10001,21203
2553,10002,81410
2554,10003,56024
2058,10004,92963
2058,10005,92963
2058,10006,92963
2058,10007,92963
2559,10009,61347
2560,10010,31834
2561,10011,50984
2562,10012,24090
2563,10013,27700
2564,10014,31959
2565,10016,59412
2566,10017,16579
2565,10018,59412
2568,10019,42873
2569,10021,45316
2570,10022,31924
2571,10023,66197
2572,10024,59283
2573,10025,94600
2574,10026,34003
2575,10027,59707
2576,10028,45141
2577,10029,76003
2578,10030,26999
2579,10031,56438
2580,10032,57331
2581,10033,53926
2582,10034,38908
2583,10035,33969
2584,10036,24713
2585,10037,17416
2586,10038,20300
2587,10039,24527
2588,10040,41905
2589,10044,11661
2590,10065,32270
2571,10069,66197
2592,10075,26121
2568,10103,42873
2552,10119,21203
2595,10128,60453
2569,10162,45316
2566,10165,16579
2566,10170,16579
2584,10173,24713
2552,10199,21203
2058,10280,92963
2058,10282,92963
2603,10301,39706
2604,10302,19088
2605,10303,26337
2606,10304,42193
2607,10305,41749
2608,10306,55909
2609,10307,14096
2610,10308,27357
2611,10309,32519
2612,10310,24962
2613,10312,59304
2614,10314,85510
2615,10451,45713
2616,10452,75371
2617,10453,78309
2618,10454,37337
2619,10455,39665
2620,10456,86547
2621,10457,70496
2622,10458,79492
2623,10459,47308
2624,10460,57311
2625,10461,50502
2626,10462,75784
2627,10463,67970
2639,10464,45465
2629,10465,42230
2630,10466,67813
2631,10467,97060
2632,10468,76103
2633,10469,66631
2634,10470,15293
2635,10471,22922
2636,10472,66358
2637,10473,58519
2638,10474,12281
2639,10475,45465
2700,10501,74221
2691,10502,68015
2691,10503,68015
2676,10504,56686
2700,10505,74221
2676,10506,56686
2676,10507,56686
2647,10509,19507
2648,10510,9988
2682,10511,31032
2650,10512,29507
2651,10514,11946
3313,10516,37433
2683,10517,20468
2667,10518,12007
2650,10519,29507
2656,10520,12810
2657,10522,10875
2695,10523,40032
3313,10524,37433
2700,10526,74221
2700,10527,74221
2662,10528,12280
2663,10530,12604
2695,10532,40032
2691,10533,68015
2700,10535,74221
2667,10536,12007
3313,10537,37433
2669,10538,16597
2670,10541,26339
2671,10543,20135
2681,10545,33214
2681,10546,33214
2700,10547,74221
2682,10548,31032
2676,10549,56686
2677,10550,37144
2678,10552,19786
2679,10553,10170
2700,10560,74221
2681,10562,33214
2682,10566,31032
2683,10567,20468
2684,10570,12680
2685,10573,38352
2676,10576,56686
2676,10577,56686
2700,10578,74221
2700,10579,74221
2690,10580,17208
2691,10583,68015
2700,10588,74221
2700,10589,74221
2700,10590,74221
2695,10591,40032
2695,10594,40032
2676,10595,56686
2682,10596,31032
2700,10597,74221
2700,10598,74221
2701,10601,11376
2702,10603,17045
2703,10604,11250
2704,10605,18126
